country,date,value
United Kingdom,06/02/2019,0.00414
United Kingdom,06/02/2019,0.330534
United Kingdom,06/02/2019,0.205376
United Kingdom,07/02/2019,0.256286
United Kingdom,07/02/2019,0.37092
United Kingdom,07/02/2019,0.0851063
United Kingdom,07/02/2019,0.00494511
United Kingdom,07/02/2019,0.344713
United Kingdom,07/02/2019,0.189696
United Kingdom,08/02/2019,0.167251
United Kingdom,08/02/2019,0.370389
United Kingdom,08/02/2019,0.09125
United Kingdom,08/02/2019,0.00483545
United Kingdom,08/02/2019,0.307392
United Kingdom,08/02/2019,0.123795
United Kingdom,09/02/2019,0.128964
United Kingdom,09/02/2019,0.325247
United Kingdom,09/02/2019,0.092384
United Kingdom,09/02/2019,0.00270337
United Kingdom,09/02/2019,0.330474
United Kingdom,09/02/2019,0.0954562
United Kingdom,10/02/2019,0.215169
United Kingdom,10/02/2019,0.291164
United Kingdom,10/02/2019,0.0932832
United Kingdom,10/02/2019,0.00374577
United Kingdom,10/02/2019,0.370026
United Kingdom,10/02/2019,0.159263
United Kingdom,11/02/2019,0.341026
United Kingdom,11/02/2019,0.36325
United Kingdom,11/02/2019,0.0913535
United Kingdom,11/02/2019,0.00484766
United Kingdom,11/02/2019,0.372853
United Kingdom,11/02/2019,0.252419
United Kingdom,12/02/2019,0.255487
United Kingdom,12/02/2019,0.370949
United Kingdom,12/02/2019,0.085602
United Kingdom,12/02/2019,0.00444512
United Kingdom,12/02/2019,0.345443
United Kingdom,12/02/2019,0.189105
United Kingdom,13/02/2019,0.217509
United Kingdom,13/02/2019,0.3699
United Kingdom,13/02/2019,0.0838123
United Kingdom,13/02/2019,0.00429102
United Kingdom,13/02/2019,0.312603
United Kingdom,13/02/2019,0.160995
United Kingdom,14/02/2019,0.253849
United Kingdom,14/02/2019,0.371374
United Kingdom,14/02/2019,0.0919488
United Kingdom,14/02/2019,0.00466317
United Kingdom,14/02/2019,0.346541
United Kingdom,14/02/2019,0.187893
United Kingdom,15/02/2019,0.229034
United Kingdom,15/02/2019,0.368639
United Kingdom,15/02/2019,0.0936358
United Kingdom,15/02/2019,0.00491671
United Kingdom,15/02/2019,0.337895
United Kingdom,15/02/2019,0.169525
United Kingdom,16/02/2019,0.158396
United Kingdom,16/02/2019,0.324
United Kingdom,16/02/2019,0.0964868
United Kingdom,16/02/2019,0.00265914
United Kingdom,16/02/2019,0.291234
United Kingdom,16/02/2019,0.117241
United Kingdom,17/02/2019,0.106833
United Kingdom,17/02/2019,0.274732
United Kingdom,17/02/2019,0.0958063
United Kingdom,17/02/2019,0.00358763
United Kingdom,17/02/2019,0.291346
United Kingdom,17/02/2019,0.0790752
United Kingdom,18/02/2019,0.184494
United Kingdom,18/02/2019,0.360612
United Kingdom,18/02/2019,0.091316
United Kingdom,18/02/2019,0.00450711
United Kingdom,18/02/2019,0.317751
United Kingdom,18/02/2019,0.136558
United Kingdom,19/02/2019,0.223067
United Kingdom,19/02/2019,0.366933
United Kingdom,19/02/2019,0.088766
United Kingdom,19/02/2019,0.004559
United Kingdom,19/02/2019,0.333218
United Kingdom,19/02/2019,0.165109
United Kingdom,20/02/2019,0.18236
United Kingdom,20/02/2019,0.376763
United Kingdom,20/02/2019,0.0858262
United Kingdom,20/02/2019,0.00442328
United Kingdom,20/02/2019,0.297894
United Kingdom,20/02/2019,0.134978
United Kingdom,21/02/2019,0.213487
United Kingdom,21/02/2019,0.368333
United Kingdom,21/02/2019,0.0911301
United Kingdom,21/02/2019,0.00480984
United Kingdom,21/02/2019,0.275123
United Kingdom,21/02/2019,0.158018
United Kingdom,22/02/2019,0.204476
United Kingdom,22/02/2019,0.36681
United Kingdom,22/02/2019,0.092982
United Kingdom,22/02/2019,0.00470654
United Kingdom,22/02/2019,0.303821
United Kingdom,22/02/2019,0.151348
United Kingdom,23/02/2019,0.152881
United Kingdom,23/02/2019,0.324835
United Kingdom,23/02/2019,0.094683
United Kingdom,23/02/2019,0.00264554
United Kingdom,23/02/2019,0.292237
United Kingdom,23/02/2019,0.113159
United Kingdom,24/02/2019,0.212212
United Kingdom,24/02/2019,0.283514
United Kingdom,24/02/2019,0.0998316
United Kingdom,24/02/2019,0.00377029
United Kingdom,24/02/2019,0.319872
United Kingdom,24/02/2019,0.157074
United Kingdom,25/02/2019,0.282373
United Kingdom,25/02/2019,0.362885
United Kingdom,25/02/2019,0.0917144
United Kingdom,25/02/2019,0.00448027
United Kingdom,25/02/2019,0.311117
United Kingdom,25/02/2019,0.209006
United Kingdom,26/02/2019,0.293406
United Kingdom,26/02/2019,0.371373
United Kingdom,26/02/2019,0.088056
United Kingdom,26/02/2019,0.0046691
United Kingdom,26/02/2019,0.298053
United Kingdom,26/02/2019,0.217172
United Kingdom,27/02/2019,0.302651
United Kingdom,27/02/2019,0.371382
United Kingdom,27/02/2019,0.0847746
United Kingdom,27/02/2019,0.0047127
United Kingdom,27/02/2019,0.309018
United Kingdom,27/02/2019,0.224015
United Kingdom,28/02/2019,0.327219
United Kingdom,28/02/2019,0.366494
United Kingdom,28/02/2019,0.0896506
United Kingdom,28/02/2019,0.00490404
United Kingdom,28/02/2019,0.325737
United Kingdom,28/02/2019,0.2422
United Kingdom,01/03/2019,0.380137
United Kingdom,01/03/2019,0.316459
United Kingdom,01/03/2019,0.0936455
United Kingdom,01/03/2019,0.0051007
United Kingdom,01/03/2019,0.303353
United Kingdom,01/03/2019,0.230876
United Kingdom,02/03/2019,0.184916
United Kingdom,02/03/2019,0.288177
United Kingdom,02/03/2019,0.0921323
United Kingdom,02/03/2019,0.00275476
United Kingdom,02/03/2019,0.276754
United Kingdom,02/03/2019,0.112308
United Kingdom,03/03/2019,0.19574
United Kingdom,03/03/2019,0.237976
United Kingdom,03/03/2019,0.0951965
United Kingdom,03/03/2019,0.00371844
United Kingdom,03/03/2019,0.28732
United Kingdom,03/03/2019,0.118882
United Kingdom,04/03/2019,0.224405
United Kingdom,04/03/2019,0.315327
United Kingdom,04/03/2019,0.0939159
United Kingdom,04/03/2019,0.00473323
United Kingdom,04/03/2019,0.338385
United Kingdom,04/03/2019,0.136292
United Kingdom,05/03/2019,0.296299
United Kingdom,05/03/2019,0.320217
United Kingdom,05/03/2019,0.0887843
United Kingdom,05/03/2019,0.00469252
United Kingdom,05/03/2019,0.328708
United Kingdom,05/03/2019,0.179957
United Kingdom,06/03/2019,0.235839
United Kingdom,06/03/2019,0.32123
United Kingdom,06/03/2019,0.0863248
United Kingdom,06/03/2019,0.00467452
United Kingdom,06/03/2019,0.27886
United Kingdom,06/03/2019,0.143236
United Kingdom,07/03/2019,0.204941
United Kingdom,07/03/2019,0.321259
United Kingdom,07/03/2019,0.0918214
United Kingdom,07/03/2019,0.00529441
United Kingdom,07/03/2019,0.322328
United Kingdom,07/03/2019,0.124471
United Kingdom,08/03/2019,0.269591
United Kingdom,08/03/2019,0.319704
United Kingdom,08/03/2019,0.0953665
United Kingdom,08/03/2019,0.00517575
United Kingdom,08/03/2019,0.338966
United Kingdom,08/03/2019,0.163735
United Kingdom,09/03/2019,0.161444
United Kingdom,09/03/2019,0.282692
United Kingdom,09/03/2019,0.095378
United Kingdom,09/03/2019,0.00256758
United Kingdom,09/03/2019,0.311688
United Kingdom,09/03/2019,0.0980525
United Kingdom,10/03/2019,0.188235
United Kingdom,10/03/2019,0.239718
United Kingdom,10/03/2019,0.0964486
United Kingdom,10/03/2019,0.00370478
United Kingdom,10/03/2019,0.354108
United Kingdom,10/03/2019,0.114324
United Kingdom,11/03/2019,0.2222
United Kingdom,11/03/2019,0.315
United Kingdom,11/03/2019,0.092749
United Kingdom,11/03/2019,0.00490798
United Kingdom,11/03/2019,0.338292
United Kingdom,11/03/2019,0.134953
United Kingdom,12/03/2019,0.242139
United Kingdom,12/03/2019,0.3232
United Kingdom,12/03/2019,0.0888901
United Kingdom,12/03/2019,0.00443822
United Kingdom,12/03/2019,0.327857
United Kingdom,12/03/2019,0.147063
United Kingdom,13/03/2019,0.205309
United Kingdom,13/03/2019,0.319053
United Kingdom,13/03/2019,0.0869282
United Kingdom,13/03/2019,0.00460146
United Kingdom,13/03/2019,0.30663
United Kingdom,13/03/2019,0.124694
United Kingdom,14/03/2019,0.210863
United Kingdom,14/03/2019,0.31962
United Kingdom,14/03/2019,0.088603
United Kingdom,14/03/2019,0.00507398
United Kingdom,14/03/2019,0.283601
United Kingdom,14/03/2019,0.128067
United Kingdom,15/03/2019,0.184888
United Kingdom,15/03/2019,0.31549
United Kingdom,15/03/2019,0.095774
United Kingdom,15/03/2019,0.00498983
United Kingdom,15/03/2019,0.269861
United Kingdom,15/03/2019,0.112292
United Kingdom,16/03/2019,0.179596
United Kingdom,16/03/2019,0.28429
United Kingdom,16/03/2019,0.0960503
United Kingdom,16/03/2019,0.00257302
United Kingdom,16/03/2019,0.290725
United Kingdom,16/03/2019,0.109077
United Kingdom,17/03/2019,0.141108
United Kingdom,17/03/2019,0.24599
United Kingdom,17/03/2019,0.0957263
United Kingdom,17/03/2019,0.0039036
United Kingdom,17/03/2019,0.34427
United Kingdom,17/03/2019,0.0857014
United Kingdom,18/03/2019,0.365206
United Kingdom,18/03/2019,0.313697
United Kingdom,18/03/2019,0.0946833
United Kingdom,18/03/2019,0.00479688
United Kingdom,18/03/2019,0.329234
United Kingdom,18/03/2019,0.221807
United Kingdom,19/03/2019,0.342505
United Kingdom,19/03/2019,0.317534
United Kingdom,19/03/2019,0.0884465
United Kingdom,19/03/2019,0.00464184
United Kingdom,19/03/2019,0.287308
United Kingdom,19/03/2019,0.20802
United Kingdom,20/03/2019,0.293205
United Kingdom,20/03/2019,0.312783
United Kingdom,20/03/2019,0.0854063
United Kingdom,20/03/2019,0.00473173
United Kingdom,20/03/2019,0.259897
United Kingdom,20/03/2019,0.178078
United Kingdom,21/03/2019,0.323707
United Kingdom,21/03/2019,0.317774
United Kingdom,21/03/2019,0.0899734
United Kingdom,21/03/2019,0.00510558
United Kingdom,21/03/2019,0.255701
United Kingdom,21/03/2019,0.196603
United Kingdom,22/03/2019,0.25508
United Kingdom,22/03/2019,0.319425
United Kingdom,22/03/2019,0.0924333
United Kingdom,22/03/2019,0.00512229
United Kingdom,22/03/2019,0.267416
United Kingdom,22/03/2019,0.154922
United Kingdom,23/03/2019,0.25889
United Kingdom,23/03/2019,0.278395
United Kingdom,23/03/2019,0.0947856
United Kingdom,23/03/2019,0.0027686
United Kingdom,23/03/2019,0.301942
United Kingdom,23/03/2019,0.157236
United Kingdom,24/03/2019,0.154898
United Kingdom,24/03/2019,0.237325
United Kingdom,24/03/2019,0.0958368
United Kingdom,24/03/2019,0.00384725
United Kingdom,24/03/2019,0.316018
United Kingdom,24/03/2019,0.0940771
United Kingdom,25/03/2019,0.252906
United Kingdom,25/03/2019,0.313797
United Kingdom,25/03/2019,0.0943901
United Kingdom,25/03/2019,0.00493575
United Kingdom,25/03/2019,0.311859
United Kingdom,25/03/2019,0.153602
United Kingdom,26/03/2019,0.324445
United Kingdom,26/03/2019,0.31721
United Kingdom,26/03/2019,0.0865003
United Kingdom,26/03/2019,0.00457972
United Kingdom,26/03/2019,0.317686
United Kingdom,26/03/2019,0.197051
United Kingdom,27/03/2019,0.338528
United Kingdom,27/03/2019,0.317656
United Kingdom,27/03/2019,0.0890383
United Kingdom,27/03/2019,0.00469271
United Kingdom,27/03/2019,0.29257
United Kingdom,27/03/2019,0.205604
United Kingdom,28/03/2019,0.320452
United Kingdom,28/03/2019,0.320415
United Kingdom,28/03/2019,0.0936986
United Kingdom,28/03/2019,0.00530897
United Kingdom,28/03/2019,0.292782
United Kingdom,28/03/2019,0.194625
United Kingdom,29/03/2019,0.279536
United Kingdom,29/03/2019,0.320036
United Kingdom,29/03/2019,0.0941454
United Kingdom,29/03/2019,0.00538608
United Kingdom,29/03/2019,0.291123
United Kingdom,29/03/2019,0.169775
United Kingdom,30/03/2019,0.246433
United Kingdom,30/03/2019,0.291721
United Kingdom,30/03/2019,0.0961679
United Kingdom,30/03/2019,0.00310108
United Kingdom,30/03/2019,0.290268
United Kingdom,30/03/2019,0.14967
United Kingdom,31/03/2019,0.195027
United Kingdom,31/03/2019,0.251736
United Kingdom,31/03/2019,0.102103
United Kingdom,31/03/2019,0.00389337
United Kingdom,31/03/2019,0.314695
United Kingdom,31/03/2019,0.118449
United Kingdom,01/04/2019,0.246406
United Kingdom,01/04/2019,0.366695
United Kingdom,01/04/2019,0.0971052
United Kingdom,01/04/2019,0.00527541
United Kingdom,01/04/2019,0.325976
United Kingdom,01/04/2019,0.170574
United Kingdom,02/04/2019,0.31152
United Kingdom,02/04/2019,0.377283
United Kingdom,02/04/2019,0.0991379
United Kingdom,02/04/2019,0.00485568
United Kingdom,02/04/2019,0.355975
United Kingdom,02/04/2019,0.215649
United Kingdom,03/04/2019,0.288179
United Kingdom,03/04/2019,0.378961
United Kingdom,03/04/2019,0.0969308
United Kingdom,03/04/2019,0.00481876
United Kingdom,03/04/2019,0.382356
United Kingdom,03/04/2019,0.199491
United Kingdom,04/04/2019,0.250919
United Kingdom,04/04/2019,0.376767
United Kingdom,04/04/2019,0.0999795
United Kingdom,04/04/2019,0.00507136
United Kingdom,04/04/2019,0.357766
United Kingdom,04/04/2019,0.173697
United Kingdom,05/04/2019,0.217505
United Kingdom,05/04/2019,0.371889
United Kingdom,05/04/2019,0.102561
United Kingdom,05/04/2019,0.00525482
United Kingdom,05/04/2019,0.300509
United Kingdom,05/04/2019,0.150567
United Kingdom,06/04/2019,0.24342
United Kingdom,06/04/2019,0.328218
United Kingdom,06/04/2019,0.103578
United Kingdom,06/04/2019,0.00314893
United Kingdom,06/04/2019,0.313586
United Kingdom,06/04/2019,0.168507
United Kingdom,07/04/2019,0.220841
United Kingdom,07/04/2019,0.281225
United Kingdom,07/04/2019,0.105772
United Kingdom,07/04/2019,0.00383374
United Kingdom,07/04/2019,0.292464
United Kingdom,07/04/2019,0.152876
United Kingdom,08/04/2019,0.274219
United Kingdom,08/04/2019,0.366645
United Kingdom,08/04/2019,0.102876
United Kingdom,08/04/2019,0.004917
United Kingdom,08/04/2019,0.285514
United Kingdom,08/04/2019,0.189827
United Kingdom,09/04/2019,0.260117
United Kingdom,09/04/2019,0.372517
United Kingdom,09/04/2019,0.0992906
United Kingdom,09/04/2019,0.00497193
United Kingdom,09/04/2019,0.30758
United Kingdom,09/04/2019,0.180065
United Kingdom,10/04/2019,0.289729
United Kingdom,10/04/2019,0.376302
United Kingdom,10/04/2019,0.120241
United Kingdom,10/04/2019,0.00504248
United Kingdom,10/04/2019,0.337709
United Kingdom,10/04/2019,0.200564
United Kingdom,11/04/2019,0.321418
United Kingdom,11/04/2019,0.373554
United Kingdom,11/04/2019,0.077031
United Kingdom,11/04/2019,0.00451381
United Kingdom,11/04/2019,0.348747
United Kingdom,11/04/2019,0.2225
United Kingdom,12/04/2019,0.292689
United Kingdom,12/04/2019,0.322053
United Kingdom,12/04/2019,0.103744
United Kingdom,12/04/2019,0.00544442
United Kingdom,12/04/2019,0.35139
United Kingdom,12/04/2019,0.202613
United Kingdom,13/04/2019,0.179691
United Kingdom,13/04/2019,0.32403
United Kingdom,13/04/2019,0.103672
United Kingdom,13/04/2019,0.00314299
United Kingdom,13/04/2019,0.362772
United Kingdom,13/04/2019,0.12439
United Kingdom,14/04/2019,0.15746
United Kingdom,14/04/2019,0.277008
United Kingdom,14/04/2019,0.105488
United Kingdom,14/04/2019,0.00432079
United Kingdom,14/04/2019,0.362053
United Kingdom,14/04/2019,0.109001
United Kingdom,15/04/2019,0.165354
United Kingdom,15/04/2019,0.321052
United Kingdom,15/04/2019,0.0983564
United Kingdom,15/04/2019,0.00520333
United Kingdom,15/04/2019,0.308019
United Kingdom,15/04/2019,0.114466
United Kingdom,16/04/2019,0.254315
United Kingdom,16/04/2019,0.374737
United Kingdom,16/04/2019,0.0996911
United Kingdom,16/04/2019,0.00491743
United Kingdom,16/04/2019,0.280063
United Kingdom,16/04/2019,0.176049
United Kingdom,17/04/2019,0.254117
United Kingdom,17/04/2019,0.376719
United Kingdom,17/04/2019,0.0979273
United Kingdom,17/04/2019,0.00497262
United Kingdom,17/04/2019,0.262544
United Kingdom,17/04/2019,0.175912
United Kingdom,18/04/2019,0.209643
United Kingdom,18/04/2019,0.375713
United Kingdom,18/04/2019,0.100694
United Kingdom,18/04/2019,0.00524477
United Kingdom,18/04/2019,0.231802
United Kingdom,18/04/2019,0.145125
United Kingdom,19/04/2019,0.2051
United Kingdom,19/04/2019,0.340586
United Kingdom,19/04/2019,0.0993801
United Kingdom,19/04/2019,0.00498228
United Kingdom,19/04/2019,0.208812
United Kingdom,19/04/2019,0.14198
United Kingdom,20/04/2019,0.216129
United Kingdom,20/04/2019,0.321708
United Kingdom,20/04/2019,0.101002
United Kingdom,20/04/2019,0.00316678
United Kingdom,20/04/2019,0.19883
United Kingdom,20/04/2019,0.149614
United Kingdom,21/04/2019,0.160126
United Kingdom,21/04/2019,0.258728
United Kingdom,21/04/2019,0.101699
United Kingdom,21/04/2019,0.00419146
United Kingdom,21/04/2019,0.197316
United Kingdom,21/04/2019,0.110846
United Kingdom,22/04/2019,0.144756
United Kingdom,22/04/2019,0.278427
United Kingdom,22/04/2019,0.0970163
United Kingdom,22/04/2019,0.00503438
United Kingdom,22/04/2019,0.19412
United Kingdom,22/04/2019,0.100207
United Kingdom,23/04/2019,0.195874
United Kingdom,23/04/2019,0.37456
United Kingdom,23/04/2019,0.0993446
United Kingdom,23/04/2019,0.00512551
United Kingdom,23/04/2019,0.213733
United Kingdom,23/04/2019,0.135593
United Kingdom,24/04/2019,0.215598
United Kingdom,24/04/2019,0.379598
United Kingdom,24/04/2019,0.0945409
United Kingdom,24/04/2019,0.00499043
United Kingdom,24/04/2019,0.243211
United Kingdom,24/04/2019,0.149247
United Kingdom,25/04/2019,0.201444
United Kingdom,25/04/2019,0.380121
United Kingdom,25/04/2019,0.100876
United Kingdom,25/04/2019,0.00540598
United Kingdom,25/04/2019,0.260324
United Kingdom,25/04/2019,0.139449
United Kingdom,26/04/2019,0.160429
United Kingdom,26/04/2019,0.377548
United Kingdom,26/04/2019,0.0994823
United Kingdom,26/04/2019,0.00562896
United Kingdom,26/04/2019,0.272665
United Kingdom,26/04/2019,0.111057
United Kingdom,27/04/2019,0.118028
United Kingdom,27/04/2019,0.343755
United Kingdom,27/04/2019,0.100888
United Kingdom,27/04/2019,0.00315116
United Kingdom,27/04/2019,0.297726
United Kingdom,27/04/2019,0.0817043
United Kingdom,28/04/2019,0.203038
United Kingdom,28/04/2019,0.293729
United Kingdom,28/04/2019,0.102022
United Kingdom,28/04/2019,0.00419255
United Kingdom,28/04/2019,0.279552
United Kingdom,28/04/2019,0.140552
United Kingdom,29/04/2019,0.279876
United Kingdom,29/04/2019,0.327865
United Kingdom,29/04/2019,0.0999472
United Kingdom,29/04/2019,0.00529875
United Kingdom,29/04/2019,0.28101
United Kingdom,29/04/2019,0.193743
United Kingdom,30/04/2019,0.273265
United Kingdom,30/04/2019,0.378725
United Kingdom,30/04/2019,0.0987616
United Kingdom,30/04/2019,0.00519395
United Kingdom,30/04/2019,0.267402
United Kingdom,30/04/2019,0.189167
United Kingdom,01/05/2019,0.326051
United Kingdom,01/05/2019,0.342866
United Kingdom,01/05/2019,0.0998849
United Kingdom,01/05/2019,0.00510834
United Kingdom,01/05/2019,0.244076
