country,date,value
EU27 & UK,20/01/2019,1.81734
EU27 & UK,20/01/2019,0.389783
EU27 & UK,20/01/2019,0.0391078
EU27 & UK,20/01/2019,3.49893
EU27 & UK,20/01/2019,3.01906
EU27 & UK,21/01/2019,2.7069
EU27 & UK,21/01/2019,2.79543
EU27 & UK,21/01/2019,0.378212
EU27 & UK,21/01/2019,0.0449067
EU27 & UK,21/01/2019,3.58775
EU27 & UK,21/01/2019,3.57738
EU27 & UK,22/01/2019,2.69151
EU27 & UK,22/01/2019,2.82356
EU27 & UK,22/01/2019,0.343058
EU27 & UK,22/01/2019,0.0408463
EU27 & UK,22/01/2019,3.62371
EU27 & UK,22/01/2019,3.55704
EU27 & UK,23/01/2019,2.69253
EU27 & UK,23/01/2019,2.81807
EU27 & UK,23/01/2019,0.365355
EU27 & UK,23/01/2019,0.0423464
EU27 & UK,23/01/2019,3.61691
EU27 & UK,23/01/2019,3.55839
EU27 & UK,24/01/2019,2.77305
EU27 & UK,24/01/2019,2.82896
EU27 & UK,24/01/2019,0.377914
EU27 & UK,24/01/2019,0.0448925
EU27 & UK,24/01/2019,3.57537
EU27 & UK,24/01/2019,3.6648
EU27 & UK,25/01/2019,2.57338
EU27 & UK,25/01/2019,2.8198
EU27 & UK,25/01/2019,0.398874
EU27 & UK,25/01/2019,0.0471411
EU27 & UK,25/01/2019,3.37742
EU27 & UK,25/01/2019,3.40091
EU27 & UK,26/01/2019,2.02906
EU27 & UK,26/01/2019,2.39039
EU27 & UK,26/01/2019,0.397406
EU27 & UK,26/01/2019,0.0337107
EU27 & UK,26/01/2019,2.96256
EU27 & UK,26/01/2019,2.68156
EU27 & UK,27/01/2019,1.68843
EU27 & UK,27/01/2019,1.859
EU27 & UK,27/01/2019,0.426625
EU27 & UK,27/01/2019,0.0394441
EU27 & UK,27/01/2019,2.87971
EU27 & UK,27/01/2019,2.23139
EU27 & UK,28/01/2019,2.29727
EU27 & UK,28/01/2019,2.80282
EU27 & UK,28/01/2019,0.335567
EU27 & UK,28/01/2019,0.0363852
EU27 & UK,28/01/2019,3.04135
EU27 & UK,28/01/2019,3.03602
EU27 & UK,29/01/2019,2.53914
EU27 & UK,29/01/2019,2.82261
EU27 & UK,29/01/2019,0.353233
EU27 & UK,29/01/2019,0.0416454
EU27 & UK,29/01/2019,3.19637
EU27 & UK,29/01/2019,3.35567
EU27 & UK,30/01/2019,2.56806
EU27 & UK,30/01/2019,2.79709
EU27 & UK,30/01/2019,0.351067
EU27 & UK,30/01/2019,0.0412922
EU27 & UK,30/01/2019,3.31175
EU27 & UK,30/01/2019,3.39389
EU27 & UK,31/01/2019,2.54725
EU27 & UK,31/01/2019,2.82136
EU27 & UK,31/01/2019,0.379718
EU27 & UK,31/01/2019,0.0441576
EU27 & UK,31/01/2019,3.3232
EU27 & UK,31/01/2019,3.36639
EU27 & UK,01/02/2019,3.01739
EU27 & UK,01/02/2019,2.80733
EU27 & UK,01/02/2019,0.40372
EU27 & UK,01/02/2019,0.0455278
EU27 & UK,01/02/2019,2.97524
EU27 & UK,01/02/2019,3.16439
EU27 & UK,02/02/2019,2.65265
EU27 & UK,02/02/2019,2.31585
EU27 & UK,02/02/2019,0.397551
EU27 & UK,02/02/2019,0.0335059
EU27 & UK,02/02/2019,2.85351
EU27 & UK,02/02/2019,2.78189
EU27 & UK,03/02/2019,2.40221
EU27 & UK,03/02/2019,1.83886
EU27 & UK,03/02/2019,0.402104
EU27 & UK,03/02/2019,0.0385247
EU27 & UK,03/02/2019,2.96655
EU27 & UK,03/02/2019,2.51925
EU27 & UK,04/02/2019,2.84324
EU27 & UK,04/02/2019,2.77143
EU27 & UK,04/02/2019,0.391108
EU27 & UK,04/02/2019,0.0443164
EU27 & UK,04/02/2019,3.00094
EU27 & UK,04/02/2019,2.98176
EU27 & UK,05/02/2019,2.98126
EU27 & UK,05/02/2019,2.8062
EU27 & UK,05/02/2019,0.355618
EU27 & UK,05/02/2019,0.0409589
EU27 & UK,05/02/2019,2.95898
EU27 & UK,05/02/2019,3.1265
EU27 & UK,06/02/2019,2.91812
EU27 & UK,06/02/2019,2.79932
EU27 & UK,06/02/2019,0.350768
EU27 & UK,06/02/2019,0.0425736
EU27 & UK,06/02/2019,2.82322
EU27 & UK,06/02/2019,3.06029
EU27 & UK,07/02/2019,2.61058
EU27 & UK,07/02/2019,2.81673
EU27 & UK,07/02/2019,0.370516
EU27 & UK,07/02/2019,0.0442613
EU27 & UK,07/02/2019,2.74818
EU27 & UK,07/02/2019,2.73777
EU27 & UK,08/02/2019,2.31391
EU27 & UK,08/02/2019,2.79662
EU27 & UK,08/02/2019,0.396158
EU27 & UK,08/02/2019,0.0471459
EU27 & UK,08/02/2019,2.54912
EU27 & UK,08/02/2019,2.42664
EU27 & UK,09/02/2019,1.70405
EU27 & UK,09/02/2019,2.31547
EU27 & UK,09/02/2019,0.401711
EU27 & UK,09/02/2019,0.0341111
EU27 & UK,09/02/2019,2.44542
EU27 & UK,09/02/2019,1.78707
EU27 & UK,10/02/2019,1.62809
EU27 & UK,10/02/2019,1.81743
EU27 & UK,10/02/2019,0.409554
EU27 & UK,10/02/2019,0.0399717
EU27 & UK,10/02/2019,2.44903
EU27 & UK,10/02/2019,1.70741
EU27 & UK,11/02/2019,2.33933
EU27 & UK,11/02/2019,2.76457
EU27 & UK,11/02/2019,0.386351
EU27 & UK,11/02/2019,0.0452857
EU27 & UK,11/02/2019,2.63565
EU27 & UK,11/02/2019,2.4533
EU27 & UK,12/02/2019,2.73959
EU27 & UK,12/02/2019,2.79174
EU27 & UK,12/02/2019,0.353288
EU27 & UK,12/02/2019,0.0418153
EU27 & UK,12/02/2019,2.79089
EU27 & UK,12/02/2019,2.87306
EU27 & UK,13/02/2019,2.6911
EU27 & UK,13/02/2019,2.77649
EU27 & UK,13/02/2019,0.349023
EU27 & UK,13/02/2019,0.0425455
EU27 & UK,13/02/2019,2.71593
EU27 & UK,13/02/2019,2.82221
EU27 & UK,14/02/2019,2.83607
EU27 & UK,14/02/2019,2.81485
EU27 & UK,14/02/2019,0.390169
EU27 & UK,14/02/2019,0.0441424
EU27 & UK,14/02/2019,2.58746
EU27 & UK,14/02/2019,2.97424
EU27 & UK,15/02/2019,2.73383
EU27 & UK,15/02/2019,2.83024
EU27 & UK,15/02/2019,0.411141
EU27 & UK,15/02/2019,0.0471809
EU27 & UK,15/02/2019,2.49106
EU27 & UK,15/02/2019,2.86702
EU27 & UK,16/02/2019,2.10031
EU27 & UK,16/02/2019,2.29578
EU27 & UK,16/02/2019,0.41318
EU27 & UK,16/02/2019,0.0352478
EU27 & UK,16/02/2019,2.40593
EU27 & UK,16/02/2019,2.20263
EU27 & UK,17/02/2019,1.97868
EU27 & UK,17/02/2019,1.78405
EU27 & UK,17/02/2019,0.422012
EU27 & UK,17/02/2019,0.0410222
EU27 & UK,17/02/2019,2.35281
EU27 & UK,17/02/2019,2.07508
EU27 & UK,18/02/2019,2.59729
EU27 & UK,18/02/2019,2.73639
EU27 & UK,18/02/2019,0.397776
EU27 & UK,18/02/2019,0.0446191
EU27 & UK,18/02/2019,2.38997
EU27 & UK,18/02/2019,2.72383
EU27 & UK,19/02/2019,2.5784
EU27 & UK,19/02/2019,2.76736
EU27 & UK,19/02/2019,0.365581
EU27 & UK,19/02/2019,0.0420297
EU27 & UK,19/02/2019,2.44124
EU27 & UK,19/02/2019,2.70402
EU27 & UK,20/02/2019,2.64423
EU27 & UK,20/02/2019,2.83712
EU27 & UK,20/02/2019,0.366008
EU27 & UK,20/02/2019,0.0424949
EU27 & UK,20/02/2019,2.41783
EU27 & UK,20/02/2019,2.77306
EU27 & UK,21/02/2019,2.70026
EU27 & UK,21/02/2019,2.78402
EU27 & UK,21/02/2019,0.388898
EU27 & UK,21/02/2019,0.0439912
EU27 & UK,21/02/2019,2.29093
EU27 & UK,21/02/2019,2.83181
EU27 & UK,22/02/2019,2.70129
EU27 & UK,22/02/2019,2.78535
EU27 & UK,22/02/2019,0.413925
EU27 & UK,22/02/2019,0.0465442
EU27 & UK,22/02/2019,2.37943
EU27 & UK,22/02/2019,2.8329
EU27 & UK,23/02/2019,2.17124
EU27 & UK,23/02/2019,2.25906
EU27 & UK,23/02/2019,0.418616
EU27 & UK,23/02/2019,0.0343757
EU27 & UK,23/02/2019,2.71565
EU27 & UK,23/02/2019,2.27702
EU27 & UK,24/02/2019,2.1766
EU27 & UK,24/02/2019,1.75038
EU27 & UK,24/02/2019,0.43124
EU27 & UK,24/02/2019,0.0408511
EU27 & UK,24/02/2019,2.65147
EU27 & UK,24/02/2019,2.28264
EU27 & UK,25/02/2019,2.67492
EU27 & UK,25/02/2019,2.7377
EU27 & UK,25/02/2019,0.403882
EU27 & UK,25/02/2019,0.0453513
EU27 & UK,25/02/2019,2.3806
EU27 & UK,25/02/2019,2.80524
EU27 & UK,26/02/2019,2.66938
EU27 & UK,26/02/2019,2.76806
EU27 & UK,26/02/2019,0.374067
EU27 & UK,26/02/2019,0.0427038
EU27 & UK,26/02/2019,2.18223
EU27 & UK,26/02/2019,2.79943
EU27 & UK,27/02/2019,2.54352
EU27 & UK,27/02/2019,2.79292
EU27 & UK,27/02/2019,0.373315
EU27 & UK,27/02/2019,0.0443021
EU27 & UK,27/02/2019,2.11998
EU27 & UK,27/02/2019,2.66743
EU27 & UK,28/02/2019,2.37488
EU27 & UK,28/02/2019,2.79179
EU27 & UK,28/02/2019,0.392713
EU27 & UK,28/02/2019,0.0447548
EU27 & UK,28/02/2019,2.11654
EU27 & UK,28/02/2019,2.49059
EU27 & UK,01/03/2019,3.28587
EU27 & UK,01/03/2019,2.64434
EU27 & UK,01/03/2019,0.421579
EU27 & UK,01/03/2019,0.0482993
EU27 & UK,01/03/2019,2.11231
EU27 & UK,01/03/2019,2.71509
EU27 & UK,02/03/2019,2.60559
EU27 & UK,02/03/2019,2.13017
EU27 & UK,02/03/2019,0.420999
EU27 & UK,02/03/2019,0.0355394
EU27 & UK,02/03/2019,2.14791
EU27 & UK,02/03/2019,2.15298
EU27 & UK,03/03/2019,1.89017
EU27 & UK,03/03/2019,1.63458
EU27 & UK,03/03/2019,0.425165
EU27 & UK,03/03/2019,0.0406707
EU27 & UK,03/03/2019,1.87742
EU27 & UK,03/03/2019,1.56184
EU27 & UK,04/03/2019,2.21835
EU27 & UK,04/03/2019,2.57522
EU27 & UK,04/03/2019,0.409265
EU27 & UK,04/03/2019,0.0453761
EU27 & UK,04/03/2019,1.91932
EU27 & UK,04/03/2019,1.83301
EU27 & UK,05/03/2019,2.5911
EU27 & UK,05/03/2019,2.61677
EU27 & UK,05/03/2019,0.380622
EU27 & UK,05/03/2019,0.0439535
EU27 & UK,05/03/2019,2.11062
EU27 & UK,05/03/2019,2.14101
EU27 & UK,06/03/2019,2.65425
EU27 & UK,06/03/2019,2.63702
EU27 & UK,06/03/2019,0.384209
EU27 & UK,06/03/2019,0.0448712
EU27 & UK,06/03/2019,1.94099
EU27 & UK,06/03/2019,2.19319
EU27 & UK,07/03/2019,2.46513
EU27 & UK,07/03/2019,2.66035
EU27 & UK,07/03/2019,0.40161
EU27 & UK,07/03/2019,0.0450993
EU27 & UK,07/03/2019,1.84558
EU27 & UK,07/03/2019,2.03692
EU27 & UK,08/03/2019,2.51155
EU27 & UK,08/03/2019,2.64903
EU27 & UK,08/03/2019,0.424726
EU27 & UK,08/03/2019,0.0477812
EU27 & UK,08/03/2019,1.9774
EU27 & UK,08/03/2019,2.07527
EU27 & UK,09/03/2019,1.89902
EU27 & UK,09/03/2019,2.16725
EU27 & UK,09/03/2019,0.422829
EU27 & UK,09/03/2019,0.0346929
EU27 & UK,09/03/2019,1.90872
EU27 & UK,09/03/2019,1.56915
EU27 & UK,10/03/2019,1.87353
EU27 & UK,10/03/2019,1.69729
EU27 & UK,10/03/2019,0.427467
EU27 & UK,10/03/2019,0.0409971
EU27 & UK,10/03/2019,1.99095
EU27 & UK,10/03/2019,1.54808
EU27 & UK,11/03/2019,2.42427
EU27 & UK,11/03/2019,2.60467
EU27 & UK,11/03/2019,0.412166
EU27 & UK,11/03/2019,0.0471437
EU27 & UK,11/03/2019,2.29221
EU27 & UK,11/03/2019,2.00316
EU27 & UK,12/03/2019,2.54519
EU27 & UK,12/03/2019,2.6568
EU27 & UK,12/03/2019,0.37992
EU27 & UK,12/03/2019,0.0443976
EU27 & UK,12/03/2019,2.31862
EU27 & UK,12/03/2019,2.10307
EU27 & UK,13/03/2019,2.3574
EU27 & UK,13/03/2019,2.64476
EU27 & UK,13/03/2019,0.38374
EU27 & UK,13/03/2019,0.0440113
EU27 & UK,13/03/2019,2.24736
EU27 & UK,13/03/2019,1.9479
EU27 & UK,14/03/2019,2.47104
EU27 & UK,14/03/2019,2.67575
EU27 & UK,14/03/2019,0.397751
EU27 & UK,14/03/2019,0.0447245
EU27 & UK,14/03/2019,2.15318
EU27 & UK,14/03/2019,2.0418
EU27 & UK,15/03/2019,2.3852
EU27 & UK,15/03/2019,2.66021
EU27 & UK,15/03/2019,0.426252
EU27 & UK,15/03/2019,0.0473173
EU27 & UK,15/03/2019,1.88875
EU27 & UK,15/03/2019,1.97087
EU27 & UK,16/03/2019,1.91687
EU27 & UK,16/03/2019,2.19764
EU27 & UK,16/03/2019,0.420962
EU27 & UK,16/03/2019,0.0353831
EU27 & UK,16/03/2019,1.82689
EU27 & UK,16/03/2019,1.58389
EU27 & UK,17/03/2019,1.73241
EU27 & UK,17/03/2019,1.79104
EU27 & UK,17/03/2019,0.428441
EU27 & UK,17/03/2019,0.0409872
EU27 & UK,17/03/2019,1.94506
EU27 & UK,17/03/2019,1.43148
EU27 & UK,18/03/2019,2.63773
EU27 & UK,18/03/2019,2.61965
EU27 & UK,18/03/2019,0.410424
EU27 & UK,18/03/2019,0.0462414
EU27 & UK,18/03/2019,2.22358
EU27 & UK,18/03/2019,2.17954
EU27 & UK,19/03/2019,3.29105
EU27 & UK,19/03/2019,2.63877
EU27 & UK,19/03/2019,0.37869
EU27 & UK,19/03/2019,0.0433755
EU27 & UK,19/03/2019,2.27689
EU27 & UK,19/03/2019,2.71937
EU27 & UK,20/03/2019,3.14669
EU27 & UK,20/03/2019,2.58873
EU27 & UK,20/03/2019,0.383481
EU27 & UK,20/03/2019,0.0445481
EU27 & UK,20/03/2019,2.12551
EU27 & UK,20/03/2019,2.60009
EU27 & UK,21/03/2019,3.11092
EU27 & UK,21/03/2019,2.65739
EU27 & UK,21/03/2019,0.401234
EU27 & UK,21/03/2019,0.0452086
EU27 & UK,21/03/2019,1.90449
EU27 & UK,21/03/2019,2.57053
EU27 & UK,22/03/2019,3.10717
EU27 & UK,22/03/2019,2.656
EU27 & UK,22/03/2019,0.41546
EU27 & UK,22/03/2019,0.048294
EU27 & UK,22/03/2019,1.76202
EU27 & UK,22/03/2019,2.56743
EU27 & UK,23/03/2019,2.46925
EU27 & UK,23/03/2019,2.2081
EU27 & UK,23/03/2019,0.420851
EU27 & UK,23/03/2019,0.0349934
EU27 & UK,23/03/2019,1.78492
EU27 & UK,23/03/2019,2.04032
EU27 & UK,24/03/2019,2.15917
EU27 & UK,24/03/2019,1.78684
EU27 & UK,24/03/2019,0.432861
EU27 & UK,24/03/2019,0.040891
EU27 & UK,24/03/2019,1.88157
EU27 & UK,24/03/2019,1.78411
EU27 & UK,25/03/2019,2.4714
EU27 & UK,25/03/2019,2.61342
EU27 & UK,25/03/2019,0.425811
EU27 & UK,25/03/2019,0.0452075
EU27 & UK,25/03/2019,2.06189
EU27 & UK,25/03/2019,2.0421
EU27 & UK,26/03/2019,2.81537
EU27 & UK,26/03/2019,2.65631
EU27 & UK,26/03/2019,0.369791
EU27 & UK,26/03/2019,0.0424264
EU27 & UK,26/03/2019,2.18144
EU27 & UK,26/03/2019,2.32632
EU27 & UK,27/03/2019,3.07986
EU27 & UK,27/03/2019,2.65529
EU27 & UK,27/03/2019,0.3927
EU27 & UK,27/03/2019,0.0447902
EU27 & UK,27/03/2019,2.09632
EU27 & UK,27/03/2019,2.54486
EU27 & UK,28/03/2019,3.12645
EU27 & UK,28/03/2019,2.6762
EU27 & UK,28/03/2019,0.410061
EU27 & UK,28/03/2019,0.0457122
EU27 & UK,28/03/2019,1.95046
EU27 & UK,28/03/2019,2.58337
EU27 & UK,29/03/2019,2.85783
EU27 & UK,29/03/2019,2.68008
EU27 & UK,29/03/2019,0.425535
EU27 & UK,29/03/2019,0.0481453
EU27 & UK,29/03/2019,1.81778
EU27 & UK,29/03/2019,2.36141
EU27 & UK,30/03/2019,2.29233
EU27 & UK,30/03/2019,2.26861
EU27 & UK,30/03/2019,0.422274
EU27 & UK,30/03/2019,0.0364509
EU27 & UK,30/03/2019,1.68901
EU27 & UK,30/03/2019,1.89414
EU27 & UK,31/03/2019,2.02673
EU27 & UK,31/03/2019,1.87331
EU27 & UK,31/03/2019,0.455862
EU27 & UK,31/03/2019,0.0410427
EU27 & UK,31/03/2019,1.78063
EU27 & UK,31/03/2019,1.67467
EU27 & UK,01/04/2019,2.64206
EU27 & UK,01/04/2019,2.80953
EU27 & UK,01/04/2019,0.443172
EU27 & UK,01/04/2019,0.047401
EU27 & UK,01/04/2019,1.60767
EU27 & UK,01/04/2019,2.24087
EU27 & UK,02/04/2019,2.68212
EU27 & UK,02/04/2019,2.84406
EU27 & UK,02/04/2019,0.426939
EU27 & UK,02/04/2019,0.0449192
EU27 & UK,02/04/2019,1.5489
EU27 & UK,02/04/2019,2.27485
EU27 & UK,03/04/2019,2.94171
EU27 & UK,03/04/2019,2.84524
EU27 & UK,03/04/2019,0.434052
EU27 & UK,03/04/2019,0.0457396
EU27 & UK,03/04/2019,1.70489
EU27 & UK,03/04/2019,2.49502
EU27 & UK,04/04/2019,2.97791
EU27 & UK,04/04/2019,2.86071
EU27 & UK,04/04/2019,0.444724
EU27 & UK,04/04/2019,0.045977
EU27 & UK,04/04/2019,1.77547
EU27 & UK,04/04/2019,2.52572
EU27 & UK,05/04/2019,2.91681
EU27 & UK,05/04/2019,2.857
EU27 & UK,05/04/2019,0.464311
EU27 & UK,05/04/2019,0.0496418
EU27 & UK,05/04/2019,1.67053
EU27 & UK,05/04/2019,2.4739
EU27 & UK,06/04/2019,2.37751
EU27 & UK,06/04/2019,2.38773
EU27 & UK,06/04/2019,0.464103
EU27 & UK,06/04/2019,0.0383544
EU27 & UK,06/04/2019,1.53728
EU27 & UK,06/04/2019,2.01649
EU27 & UK,07/04/2019,2.18353
EU27 & UK,07/04/2019,1.94643
EU27 & UK,07/04/2019,0.475678
EU27 & UK,07/04/2019,0.0431344
EU27 & UK,07/04/2019,1.44613
EU27 & UK,07/04/2019,1.85197
EU27 & UK,08/04/2019,2.91235
EU27 & UK,08/04/2019,2.8143
EU27 & UK,08/04/2019,0.450811
EU27 & UK,08/04/2019,0.0474085
EU27 & UK,08/04/2019,1.442
EU27 & UK,08/04/2019,2.47012
EU27 & UK,09/04/2019,2.83095
EU27 & UK,09/04/2019,2.84668
EU27 & UK,09/04/2019,0.440785
EU27 & UK,09/04/2019,0.0459277
EU27 & UK,09/04/2019,1.56894
EU27 & UK,09/04/2019,2.40108
EU27 & UK,10/04/2019,2.8976
EU27 & UK,10/04/2019,2.84315
EU27 & UK,10/04/2019,0.512076
EU27 & UK,10/04/2019,0.0496069
EU27 & UK,10/04/2019,1.74018
EU27 & UK,10/04/2019,2.45761
EU27 & UK,11/04/2019,3.03899
EU27 & UK,11/04/2019,2.81834
EU27 & UK,11/04/2019,0.354133
EU27 & UK,11/04/2019,0.0361246
EU27 & UK,11/04/2019,1.86878
EU27 & UK,11/04/2019,2.57753
EU27 & UK,12/04/2019,3.08702
EU27 & UK,12/04/2019,2.58803
EU27 & UK,12/04/2019,0.471597
EU27 & UK,12/04/2019,0.0504781
EU27 & UK,12/04/2019,1.95342
EU27 & UK,12/04/2019,2.61827
EU27 & UK,13/04/2019,2.54847
EU27 & UK,13/04/2019,2.38186
EU27 & UK,13/04/2019,0.481651
EU27 & UK,13/04/2019,0.0400159
EU27 & UK,13/04/2019,2.01609
EU27 & UK,13/04/2019,2.16149
EU27 & UK,14/04/2019,2.26392
EU27 & UK,14/04/2019,1.92071
EU27 & UK,14/04/2019,0.480009
EU27 & UK,14/04/2019,0.0437458
EU27 & UK,14/04/2019,1.92162
EU27 & UK,14/04/2019,1.92015
EU27 & UK,15/04/2019,2.61564
EU27 & UK,15/04/2019,2.50684
EU27 & UK,15/04/2019,0.457146
EU27 & UK,15/04/2019,0.0480282
EU27 & UK,15/04/2019,1.61351
EU27 & UK,15/04/2019,2.21846
EU27 & UK,16/04/2019,2.77537
EU27 & UK,16/04/2019,2.82638
EU27 & UK,16/04/2019,0.446515
EU27 & UK,16/04/2019,0.0455911
EU27 & UK,16/04/2019,1.4775
EU27 & UK,16/04/2019,2.35394
EU27 & UK,17/04/2019,2.74567
EU27 & UK,17/04/2019,2.82228
EU27 & UK,17/04/2019,0.450775
EU27 & UK,17/04/2019,0.0474131
EU27 & UK,17/04/2019,1.30659
EU27 & UK,17/04/2019,2.32875
EU27 & UK,18/04/2019,2.44055
EU27 & UK,18/04/2019,2.81701
EU27 & UK,18/04/2019,0.464004
EU27 & UK,18/04/2019,0.0466538
EU27 & UK,18/04/2019,1.10824
EU27 & UK,18/04/2019,2.06996
EU27 & UK,19/04/2019,2.0537
EU27 & UK,19/04/2019,2.57643
EU27 & UK,19/04/2019,0.468603
EU27 & UK,19/04/2019,0.0466418
EU27 & UK,19/04/2019,0.996307
EU27 & UK,19/04/2019,1.74185
EU27 & UK,20/04/2019,1.80495
EU27 & UK,20/04/2019,2.26385
EU27 & UK,20/04/2019,0.477574
EU27 & UK,20/04/2019,0.0407121
EU27 & UK,20/04/2019,0.973778
EU27 & UK,20/04/2019,1.53087
EU27 & UK,21/04/2019,1.59282
EU27 & UK,21/04/2019,1.78491
EU27 & UK,21/04/2019,0.477979
EU27 & UK,21/04/2019,0.0412026
EU27 & UK,21/04/2019,1.00966
EU27 & UK,21/04/2019,1.35095
EU27 & UK,22/04/2019,1.50154
EU27 & UK,22/04/2019,2.05407
EU27 & UK,22/04/2019,0.454813
EU27 & UK,22/04/2019,0.0465342
EU27 & UK,22/04/2019,0.964702
EU27 & UK,22/04/2019,1.27354
EU27 & UK,23/04/2019,1.83246
EU27 & UK,23/04/2019,2.82088
EU27 & UK,23/04/2019,0.448583
EU27 & UK,23/04/2019,0.0466708
EU27 & UK,23/04/2019,1.03527
EU27 & UK,23/04/2019,1.5542
EU27 & UK,24/04/2019,1.97357
EU27 & UK,24/04/2019,2.82743
EU27 & UK,24/04/2019,0.443991
EU27 & UK,24/04/2019,0.0458149
EU27 & UK,24/04/2019,0.968922
EU27 & UK,24/04/2019,1.67389
EU27 & UK,25/04/2019,2.07789
EU27 & UK,25/04/2019,2.80619
EU27 & UK,25/04/2019,0.459433
EU27 & UK,25/04/2019,0.0460512
EU27 & UK,25/04/2019,1.02167
EU27 & UK,25/04/2019,1.76237
EU27 & UK,26/04/2019,2.21861
EU27 & UK,26/04/2019,2.8151
EU27 & UK,26/04/2019,0.465835
EU27 & UK,26/04/2019,0.0495435
